u,theta_d,rho,vel,,u,delta_u,x,y,theta_d,,
25.7,-9.5E-07,4.265E-05,16.66666667,,25.7,0.1,25.7,0.253921246,-9.5E-07,,
25.8,1.264E-05,6.795E-05,16.66666667,,25.8,0.1,25.8,0.253921151,1.264E-05,,
25.9,2.332E-05,5.34E-05,16.66666667,,25.9,0.1,25.9,0.253922415,2.332E-05,,
26,3.235E-05,4.515E-05,16.66666667,,26,0.1,26,0.253924747,3.235E-05,,
26.1,4.679E-05,7.22E-05,16.66666667,,26.1,0.1,26.1,0.253927982,4.679E-05,,
26.2,5.58E-05,4.505E-05,16.66666667,,26.2,0.1,26.2,0.253932661,5.58E-05,,
26.3,6.595E-05,5.075E-05,16.66666667,,26.3,0.1,26.3,0.253938241,6.595E-05,,
26.4,8.13E-05,7.675E-05,16.66666667,,26.4,0.1,26.4,0.253944836,8.13E-05,,
26.5,8.919E-05,3.945E-05,16.66666667,,26.5,0.1,26.5,0.253952966,8.919E-05,,
26.6,0.00010065,5.73E-05,16.66666667,,26.6,0.1,26.6,0.253961885,0.00010065,,
26.7,0.0001143,6.825E-05,16.66666667,,26.7,0.100000001,26.7,0.25397195,0.0001143,,
26.8,0.00012323,4.465E-05,16.66666667,,26.8,0.100000001,26.8,0.25398338,0.00012323,,
26.9,0.00013594,6.355E-05,16.66666667,,26.9,0.100000001,26.9,0.253995703,0.00013594,,
27,0.00014853,6.295E-05,16.66666667,,27,0.100000001,27,0.254009297,0.00014853,,
27.1,0.00015807,4.77E-05,16.66666667,,27.1,0.100000001,27.1,0.25402415,0.00015807,,
27.2,0.00017003,5.98E-05,16.66666667,,27.2,0.100000001,27.2,0.254039957,0.00017003,,
27.3,0.00018198,5.975E-05,16.66666667,,27.3,0.100000001,27.3,0.25405696,0.00018198,,
27.4,0.00019329,5.655E-05,16.66666667,,27.4,0.100000002,27.4,0.254075158,0.00019329,,
27.5,0.00020575,6.23E-05,16.66666667,,27.5,0.100000002,27.5,0.254094487,0.00020575,,
27.6,0.00021749,5.87E-05,16.66666667,,27.6,0.100000002,27.6,0.254115062,0.00021749,,
27.7,0.00022785,5.18E-05,16.66666667,,27.7,0.100000002,27.7,0.254136811,0.00022785,,
27.8,0.00024241,7.28E-05,16.66666667,,27.8,0.100000003,27.8,0.254159596,0.00024241,,
27.9,0.00025363,5.61E-05,16.66666667,,27.9,0.100000003,27.9,0.254183837,0.00025363,,
28,0.00026359,4.98E-05,16.66666667,,28,0.100000003,28,0.2542092,0.00026359,,
28.1,0.00027966,8.035E-05,16.66666667,,28.1,0.100000003,28.1,0.254235559,0.00027966,,
28.2,0.0002892,4.77E-05,16.66666667,,28.2,0.100000004,28.2,0.254263525,0.0002892,,
28.3,0.00030099,5.895E-05,16.66666667,,28.3,0.100000004,28.3,0.254292445,0.00030099,,
28.4,0.00031641,7.71E-05,16.66666667,,28.4,0.100000005,28.4,0.254322544,0.00031641,,
28.5,0.00032478,4.185E-05,16.66666667,,28.5,0.100000005,28.5,0.254354185,0.00032478,,
28.6,0.00034002,7.62E-05,16.66666667,,28.6,0.100000005,28.6,0.254386663,0.00034002,,
28.7,0.0003526,6.29E-05,16.66666667,,28.7,0.100000006,28.7,0.254420665,0.0003526,,
28.8,0.00036229,4.845E-05,16.66666667,,28.8,0.100000006,28.8,0.254455925,0.00036229,,
28.9,0.00037953,8.62E-05,16.66666667,,28.9,0.100000007,28.9,0.254492154,0.00037953,,
29,0.00038846,4.465E-05,16.66666667,,29,0.100000007,29,0.254530107,0.00038846,,
29.1,0.000401,6.27E-05,16.66666667,,29.1,0.100000008,29.1,0.254568953,0.000401,,
29.2,0.00041676,7.88E-05,16.66666667,,29.2,0.100000008,29.2,0.254609053,0.00041676,,
29.3,0.00042595,4.595E-05,16.66666667,,29.3,0.100000009,29.3,0.254650729,0.00042595,,
29.4,0.00044152,7.785E-05,16.66666667,,29.4,0.100000009,29.4,0.254693324,0.00044152,,
29.5,0.00045442,6.45E-05,16.66666667,,29.5,0.10000001,29.5,0.254737476,0.00045442,,
29.6,0.0004653,5.44E-05,16.66666667,,29.6,0.10000001,29.6,0.254782918,0.0004653,,
29.7,0.00048194,8.32E-05,16.66666667,,29.7,0.100000011,29.7,0.254829448,0.00048194,,
29.8,0.0004928,5.43E-05,16.66666667,,29.8,0.100000012,29.8,0.254877642,0.0004928,,
29.9,0.00050738,7.29E-05,16.66666667,,29.9,0.100000012,29.9,0.254926922,0.00050738,,
30,0.00052086,6.74E-05,16.66666667,,30,0.100000013,30,0.25497766,0.00052086,,
30.1,0.00053159,5.365E-05,16.66666667,,30.1,0.100000014,30.1,0.255029746,0.00053159,,
30.2,0.00054864,8.525E-05,16.66666667,,30.2,0.100000014,30.2,0.255082905,0.00054864,,
30.3,0.00056092,6.14E-05,16.66666667,,30.3,0.100000015,30.3,0.255137769,0.00056092,,
30.4,0.00057364,6.36E-05,16.66666667,,30.4,0.100000016,30.4,0.255193861,0.00057364,,
30.5,0.00058942,7.89E-05,16.66666667,,30.5,0.100000016,30.5,0.255251225,0.00058942,,
30.6,0.00060111,5.845E-05,16.66666667,,30.6,0.100000017,30.6,0.255310167,0.00060111,,
30.7,0.00061705,7.97E-05,16.66666667,,30.7,0.100000018,30.7,0.255370278,0.00061705,,
30.8,0.00063024,6.595E-05,16.66666667,,30.8,0.100000019,30.8,0.255431983,0.00063024,,
30.9,0.00064225,6.005E-05,16.66666667,,30.9,0.10000002,30.9,0.255495007,0.00064225,,
31,0.00065966,8.70499E-05,16.66666667,,31,0.100000021,31,0.255559232,0.00065966,,
31.1,0.00067111,5.725E-05,16.66666667,,31.1,0.100000022,31.1,0.255625198,0.00067111,,
31.2,0.00068581,7.34999E-05,16.66666667,,31.2,0.100000023,31.2,0.255692309,0.00068581,,
31.3,0.00070072,7.45499E-05,16.66666667,,31.3,0.100000024,31.3,0.25576089,0.00070072,,
31.4,0.00071275,6.015E-05,16.66666667,,31.4,0.100000025,31.4,0.255830962,0.00071275,,
31.5,0.00073004,8.64499E-05,16.66666667,,31.5,0.100000025,31.5,0.255902237,0.00073004,,
31.6,0.00074214,6.05E-05,16.66666667,,31.6,0.100000027,31.6,0.255975241,0.00074214,,
31.7,0.00075599,6.92499E-05,16.66666667,,31.7,0.100000028,31.7,0.256049455,0.00075599,,
31.8,0.00077102,7.51499E-05,16.66666667,,31.8,0.100000029,31.8,0.256125054,0.00077102,,
31.9,0.00078359,6.28499E-05,16.66666667,,31.9,0.10000003,31.9,0.256202156,0.00078359,,
32,0.00079947,7.93999E-05,16.66666667,,32,0.100000031,32,0.256280515,0.00079947,,
32.1,0.00081187,6.19999E-05,16.66666667,,32.1,0.100000032,32.1,0.256360462,0.00081187,,
32.2,0.00082765,7.88999E-05,16.66666667,,32.2,0.100000033,32.2,0.256441649,0.00082765,,
32.3,0.00084251,7.42999E-05,16.66666667,,32.3,0.100000034,32.3,0.256524414,0.00084251,,
32.4,0.00085519,6.33999E-05,16.66666667,,32.4,0.100000035,32.4,0.256608665,0.00085519,,
32.5,0.00087236,8.58499E-05,16.66666667,,32.5,0.100000037,32.5,0.256694184,0.00087236,,
32.6,0.00088531,6.47499E-05,16.66666667,,32.6,0.100000038,32.6,0.25678142,0.00088531,,
32.7,0.00090124,7.96499E-05,16.66666667,,32.7,0.100000039,32.7,0.256869951,0.00090124,,
32.8,0.0009154,7.07999E-05,16.66666667,,32.8,0.100000041,32.8,0.256960075,0.0009154,,
32.9,0.00092787,6.23499E-05,16.66666667,,32.9,0.100000042,32.9,0.257051615,0.00092787,,
33,0.00094747,9.79999E-05,16.66666667,,33,0.100000043,33,0.257144402,0.00094747,,
33.1,0.00096065,6.58999E-05,16.66666667,,33.1,0.100000045,33.1,0.257239149,0.00096065,,
33.2,0.00097703,8.18999E-05,16.66666667,,33.2,0.100000046,33.2,0.257335214,0.00097703,,
33.3,0.00099164,7.30499E-05,16.66666667,,33.3,0.100000048,33.3,0.257432917,0.00099164,,
33.4,0.00100564,6.99999E-05,16.66666667,,33.4,0.100000049,33.4,0.257532081,0.00100564,,
33.5,0.00102452,9.43999E-05,16.66666667,,33.5,0.100000051,33.5,0.257632645,0.00102452,,
33.6,0.00103863,7.05499E-05,16.66666667,,33.6,0.100000052,33.6,0.257735097,0.00103863,,
33.7,0.00105803,9.69998E-05,16.66666667,,33.7,0.100000054,33.7,0.25783896,0.00105803,,
33.8,0.00107177,6.86999E-05,16.66666667,,33.8,0.100000056,33.8,0.257944763,0.00107177,,
33.9,0.00108759,7.90999E-05,16.66666667,,33.9,0.100000057,33.9,0.25805194,0.00108759,,
34,0.0011064,9.40498E-05,16.66666667,,34,0.100000059,34,0.258160699,0.0011064,,
34.1,0.00112009,6.84499E-05,16.66666667,,34.1,0.100000061,34.1,0.258271339,0.00112009,,
34.2,0.00114092,0.00010415,16.66666667,,34.2,0.100000063,34.2,0.258383348,0.00114092,,
34.3,0.001155529,7.30499E-05,16.66666667,,34.3,0.100000065,34.3,0.25849744,0.001155529,,
34.4,0.001176029,0.0001025,16.66666667,,34.4,0.100000067,34.4,0.258612993,0.001176029,,
34.5,0.001193349,8.65998E-05,16.66666667,,34.5,0.100000069,34.5,0.258730596,0.001193349,,
34.6,0.001208269,7.45998E-05,16.66666667,,34.6,0.100000071,34.6,0.258849931,0.001208269,,
34.7,0.001232709,0.0001222,16.66666667,,34.7,0.100000073,34.7,0.258970758,0.001232709,,
34.8,0.001246129,6.70998E-05,16.66666667,,34.8,0.100000076,34.8,0.259094029,0.001246129,,
34.9,0.001268919,0.00011395,16.66666667,,34.9,0.100000078,34.9,0.259218642,0.001268919,,
35,0.001285309,8.19498E-05,16.66666667,,35,0.100000081,35,0.259345534,0.001285309,,
35.1,0.001303069,8.87998E-05,16.66666667,,35.1,0.100000083,35.1,0.259474065,0.001303069,,
35.2,0.001326269,0.000116,16.66666667,,35.2,0.100000085,35.2,0.259604372,0.001326269,,
35.3,0.001340549,7.13998E-05,16.66666667,,35.3,0.100000088,35.3,0.259736999,0.001340549,,
35.4,0.001365769,0.0001261,16.66666667,,35.4,0.10000009,35.4,0.259871054,0.001365769,,
35.5,0.001380409,7.31998E-05,16.66666667,,35.5,0.100000093,35.5,0.260007631,0.001380409,,
35.6,0.001399929,9.75997E-05,16.66666667,,35.6,0.100000095,35.6,0.260145672,0.001399929,,
35.7,0.001421069,0.0001057,16.66666667,,35.7,0.100000098,35.7,0.260285665,0.001421069,,
35.8,0.001437209,8.06998E-05,16.66666667,,35.8,0.100000101,35.8,0.260427772,0.001437209,,
35.9,0.001462279,0.00012535,16.66666667,,35.9,0.100000103,35.9,0.260571493,0.001462279,,
36,0.001476759,7.23998E-05,16.66666667,,36,0.100000107,36,0.260717721,0.001476759,,
36.1,0.001500239,0.0001174,16.66666667,,36.1,0.100000109,36.1,0.260865397,0.001500239,,
36.2,0.001518869,9.31497E-05,16.66666667,,36.2,0.100000113,36.2,0.261015421,0.001518869,,
36.3,0.001537179,9.15497E-05,16.66666667,,36.3,0.100000115,36.3,0.261167308,0.001537179,,
36.4,0.001561909,0.00012365,16.66666667,,36.4,0.100000118,36.4,0.261321026,0.001561909,,
36.5,0.001576209,7.14997E-05,16.66666667,,36.5,0.100000122,36.5,0.261477217,0.001576209,,
36.6,0.001601689,0.0001274,16.66666667,,36.6,0.100000124,36.6,0.261634838,0.001601689,,
36.7,0.001619809,9.05996E-05,16.66666667,,36.7,0.100000128,36.7,0.261795007,0.001619809,,
36.8,0.001640799,0.00010495,16.66666667,,36.8,0.100000131,36.8,0.261956988,0.001640799,,
36.9,0.001663218,0.0001121,16.66666667,,36.9,0.100000135,36.9,0.262121068,0.001663218,,
37,0.001679328,8.05497E-05,16.66666667,,37,0.100000138,37,0.26228739,0.001679328,,
37.1,0.001704218,0.000124449,16.66666667,,37.1,0.100000141,37.1,0.262455323,0.001704218,,
37.2,0.001721558,8.66996E-05,16.66666667,,37.2,0.100000145,37.2,0.262625745,0.001721558,,
37.3,0.001745508,0.000119749,16.66666667,,37.3,0.100000148,37.3,0.262797901,0.001745508,,
37.4,0.001766088,0.0001029,16.66666667,,37.4,0.100000152,37.4,0.262972452,0.001766088,,
37.5,0.001784458,9.18496E-05,16.66666667,,37.5,0.100000156,37.5,0.263149061,0.001784458,,
37.6,0.001809058,0.000122999,16.66666667,,37.6,0.100000159,37.6,0.263327507,0.001809058,,
37.7,0.001826358,8.64996E-05,16.66666667,,37.7,0.100000164,37.7,0.263508413,0.001826358,,
37.8,0.001851578,0.000126099,16.66666667,,37.8,0.100000167,37.8,0.263691049,0.001851578,,
37.9,0.001871408,9.91495E-05,16.66666667,,37.9,0.100000171,37.9,0.263876207,0.001871408,,
38,0.001892788,0.000106899,16.66666667,,38,0.100000175,38,0.264063348,0.001892788,,
38.1,0.001915548,0.000113799,16.66666667,,38.1,0.100000179,38.1,0.264252627,0.001915548,,
38.2,0.001934458,9.45495E-05,16.66666667,,38.2,0.100000183,38.2,0.264444182,0.001934458,,
38.3,0.001959807,0.000126749,16.66666667,,38.3,0.100000187,38.3,0.264637628,0.001959807,,
38.4,0.001978887,9.53994E-05,16.66666667,,38.4,0.100000192,38.4,0.264833609,0.001978887,,
38.5,0.002002877,0.000119949,16.66666667,,38.5,0.100000196,38.5,0.265031498,0.002002877,,
38.6,0.002024907,0.000110149,16.66666667,,38.6,0.100000201,38.6,0.265231786,0.002024907,,
38.7,0.002045907,0.000104999,16.66666667,,38.7,0.100000205,38.7,0.265434277,0.002045907,,
38.8,0.002070197,0.000121449,16.66666667,,38.8,0.100000209,38.8,0.265638868,0.002070197,,
38.9,0.002089487,9.64494E-05,16.66666667,,38.9,0.100000214,38.9,0.265845888,0.002089487,,
39,0.002115007,0.000127599,16.66666667,,39,0.100000218,39,0.266054837,0.002115007,,
39.1,0.002135387,0.000101899,16.66666667,,39.1,0.100000224,39.1,0.266266338,0.002135387,,
39.2,0.002159147,0.000118799,16.66666667,,39.2,0.100000228,39.2,0.266479877,0.002159147,,
39.3,0.002182507,0.000116799,16.66666667,,39.3,0.100000233,39.3,0.266695792,0.002182507,,
39.4,0.002201256,9.37493E-05,16.66666667,,39.4,0.100000238,39.4,0.266914043,0.002201256,,
39.5,0.002229556,0.000141499,16.66666667,,39.5,0.100000242,39.5,0.267134169,0.002229556,,
39.6,0.002249336,9.88993E-05,16.66666667,,39.6,0.100000249,39.6,0.267357125,0.002249336,,
39.7,0.002274046,0.000123549,16.66666667,,39.7,0.100000253,39.7,0.267582059,0.002274046,,
39.8,0.002295876,0.000109149,16.66666667,,39.8,0.100000259,39.8,0.267809464,0.002295876,,
39.9,0.002317036,0.000105799,16.66666667,,39.9,0.100000264,39.9,0.268039052,0.002317036,,
40,0.002344506,0.000137349,16.66666667,,40,0.100000268,40,0.268270756,0.002344506,,
40.1,0.002362836,9.16492E-05,16.66666667,,40.1,0.100000275,40.1,0.268505207,0.002362836,,
40.2,0.002389585,0.000133749,16.66666667,,40.2,0.100000279,40.2,0.268741491,0.002389585,,
40.3,0.002410245,0.000103299,16.66666667,,40.3,0.100000286,40.3,0.26898045,0.002410245,,
40.4,0.002433545,0.000116499,16.66666667,,40.4,0.10000029,40.4,0.269221475,0.002433545,,
40.5,0.002459515,0.000129849,16.66666667,,40.5,0.100000296,40.5,0.26946483,0.002459515,,
40.6,0.002478225,9.35491E-05,16.66666667,,40.6,0.100000302,40.6,0.269710782,0.002478225,,
40.7,0.002507365,0.000145699,16.66666667,,40.7,0.100000307,40.7,0.269958605,0.002507365,,
40.8,0.002526795,9.71491E-05,16.66666667,,40.8,0.100000314,40.8,0.270209342,0.002526795,,
40.9,0.002551024,0.000121149,16.66666667,,40.9,0.100000319,40.9,0.270462022,0.002551024,,
41,0.002576464,0.000127199,16.66666667,,41,0.100000325,41,0.270717125,0.002576464,,
41.1,0.002594364,8.94991E-05,16.66666667,,41.1,0.100000332,41.1,0.270974772,0.002594364,,
41.2,0.002624664,0.000151498,16.66666667,,41.2,0.100000337,41.2,0.271234209,0.002624664,,
41.3,0.002643754,9.5449E-05,16.66666667,,41.3,0.100000344,41.3,0.271496676,0.002643754,,
41.4,0.002668974,0.000126099,16.66666667,,41.4,0.100000349,41.4,0.271761052,0.002668974,,
41.5,0.002694643,0.000128349,16.66666667,,41.5,0.100000356,41.5,0.27202795,0.002694643,,
41.6,0.002713383,9.3699E-05,16.66666667,,41.6,0.100000363,41.6,0.272297415,0.002713383,,
41.7,0.002743633,0.000151248,16.66666667,,41.7,0.100000368,41.7,0.272568754,0.002743633,,
41.8,0.002760843,8.6049E-05,16.66666667,,41.8,0.100000376,41.8,0.272843118,0.002760843,,
41.9,0.002787293,0.000132248,16.66666667,,41.9,0.100000381,41.9,0.273119203,0.002787293,,
42,0.002811523,0.000121149,16.66666667,,42,0.100000388,42,0.273397933,0.002811523,,
42.1,0.002830982,9.72988E-05,16.66666667,,42.1,0.100000395,42.1,0.273679086,0.002830982,,
42.2,0.002861832,0.000154248,16.66666667,,42.2,0.100000401,42.2,0.273962185,0.002861832,,
42.3,0.002879262,8.71489E-05,16.66666667,,42.3,0.10000041,42.3,0.274248369,0.002879262,,
42.4,0.002906852,0.000137948,16.66666667,,42.4,0.100000415,42.4,0.274536296,0.002906852,,
42.5,0.002930042,0.000115949,16.66666667,,42.5,0.100000422,42.5,0.274826982,0.002930042,,
42.6,0.002949571,9.76487E-05,16.66666667,,42.6,0.100000429,42.6,0.275119987,0.002949571,,
42.7,0.002981201,0.000158148,16.66666667,,42.7,0.100000435,42.7,0.275414945,0.002981201,,
42.8,0.002998451,8.62488E-05,16.66666667,,42.8,0.100000444,42.8,0.275713066,0.002998451,,
42.9,0.003026361,0.000139548,16.66666667,,42.9,0.10000045,42.9,0.276012912,0.003026361,,
43,0.003049281,0.000114598,16.66666667,,43,0.100000458,43,0.276315549,0.003049281,,
43.1,0.00306998,0.000103499,16.66666667,,43.1,0.100000465,43.1,0.276620478,0.00306998,,
43.2,0.00310079,0.000154048,16.66666667,,43.2,0.100000471,43.2,0.276927477,0.00310079,,
43.3,0.00311786,8.53488E-05,16.66666667,,43.3,0.100000481,43.3,0.277237557,0.00311786,,
43.4,0.00314753,0.000148348,16.66666667,,43.4,0.100000486,43.4,0.277549344,0.00314753,,
43.5,0.003169689,0.000110798,16.66666667,,43.5,0.100000495,43.5,0.277864098,0.003169689,,
43.6,0.003190859,0.000105848,16.66666667,,43.6,0.100000502,43.6,0.278181068,0.003190859,,
43.7,0.003220859,0.000149998,16.66666667,,43.7,0.100000509,43.7,0.278500155,0.003220859,,
43.8,0.003237929,8.53487E-05,16.66666667,,43.8,0.100000519,43.8,0.278822242,0.003237929,,
43.9,0.003268908,0.000154898,16.66666667,,43.9,0.100000524,43.9,0.279146036,0.003268908,,
44,0.003290338,0.000107148,16.66666667,,44,0.100000534,44,0.279472928,0.003290338,,
44.1,0.003312358,0.000110098,16.66666667,,44.1,0.100000541,44.1,0.279801963,0.003312358,,
44.2,0.003341758,0.000146998,16.66666667,,44.2,0.100000549,44.2,0.2801332,0.003341758,,
44.3,0.003358487,8.36486E-05,16.66666667,,44.3,0.100000558,44.3,0.280467377,0.003358487,,
44.4,0.003389177,0.000153447,16.66666667,,44.4,0.100000564,44.4,0.280803227,0.003389177,,
44.5,0.003410867,0.000108448,16.66666667,,44.5,0.100000574,44.5,0.281142146,0.003410867,,
44.6,0.003433367,0.000112498,16.66666667,,44.6,0.100000582,44.6,0.281483234,0.003433367,,
44.7,0.003463866,0.000152497,16.66666667,,44.7,0.100000589,44.7,0.281826572,0.003463866,,
44.8,0.003480336,8.23485E-05,16.66666667,,44.8,0.1000006,44.8,0.28217296,0.003480336,,
44.9,0.003511256,0.000154597,16.66666667,,44.9,0.100000606,44.9,0.282520995,0.003511256,,
45,0.003531715,0.000102298,16.66666667,,45,0.100000616,45,0.282872122,0.003531715,,
45.1,0.003553895,0.000110898,16.66666667,,45.1,0.100000624,45.1,0.283225295,0.003553895,,
45.2,0.003584235,0.000151697,16.66666667,,45.2,0.100000632,45.2,0.283580686,0.003584235,,
45.3,0.003601034,8.39984E-05,16.66666667,,45.3,0.100000642,45.3,0.283939111,0.003601034,,
45.4,0.003632494,0.000157297,16.66666667,,45.4,0.100000648,45.4,0.284299216,0.003632494,,
45.5,0.003652634,0.000100698,16.66666667,,45.5,0.10000066,45.5,0.284662467,0.003652634,,
45.6,0.003676133,0.000117498,16.66666667,,45.6,0.100000667,45.6,0.285027732,0.003676133,,
45.7,0.003706353,0.000151097,16.66666667,,45.7,0.100000676,45.7,0.285395347,0.003706353,,
45.8,0.003722523,8.08483E-05,16.66666667,,45.8,0.100000687,45.8,0.285765984,0.003722523,,
45.9,0.003754522,0.000159997,16.66666667,,45.9,0.100000693,45.9,0.286138238,0.003754522,,
46,0.003774652,0.000100648,16.66666667,,46,0.100000705,46,0.286513692,0.003774652,,
46.1,0.003797852,0.000115998,16.66666667,,46.1,0.100000712,46.1,0.286891159,0.003797852,,
46.2,0.003827391,0.000147697,16.66666667,,46.2,0.100000721,46.2,0.287270946,0.003827391,,
46.3,0.003844471,8.53981E-05,16.66666667,,46.3,0.100000732,46.3,0.287653687,0.003844471,,
46.4,0.003876411,0.000159696,16.66666667,,46.4,0.100000739,46.4,0.288038136,0.003876411,,
46.5,0.00389626,9.92478E-05,16.66666667,,46.5,0.100000751,46.5,0.288425779,0.00389626,,
46.6,0.00392009,0.000119147,16.66666667,,46.6,0.100000759,46.6,0.288815407,0.00392009,,
46.7,0.003949049,0.000144797,16.66666667,,46.7,0.100000768,46.7,0.289207418,0.003949049,,
46.8,0.003965319,8.13481E-05,16.66666667,,46.8,0.10000078,46.8,0.289602325,0.003965319,,
46.9,0.003998619,0.000166496,16.66666667,,46.9,0.100000786,46.9,0.289998859,0.003998619,,
47,0.004018898,0.000101398,16.66666667,,47,0.100000799,47,0.290398723,0.004018898,,
47.1,0.004041928,0.000115147,16.66666667,,47.1,0.100000808,47.1,0.290800615,0.004041928,,
47.2,0.004071258,0.000146646,16.66666667,,47.2,0.100000817,47.2,0.29120481,0.004071258,,
47.3,0.004087617,8.1798E-05,16.66666667,,47.3,0.100000829,47.3,0.291611938,0.004087617,,
47.4,0.004120557,0.000164696,16.66666667,,47.4,0.100000835,47.4,0.292020702,0.004120557,,
47.5,0.004140206,9.82475E-05,16.66666667,,47.5,0.100000849,47.5,0.29243276,0.004140206,,
47.6,0.004162646,0.000112197,16.66666667,,47.6,0.100000857,47.6,0.292846783,0.004162646,,
47.7,0.004192105,0.000147296,16.66666667,,47.7,0.100000866,47.7,0.29326305,0.004192105,,
47.8,0.004209135,8.51477E-05,16.66666667,,47.8,0.100000879,47.8,0.293682263,0.004209135,,
47.9,0.004242115,0.000164896,16.66666667,,47.9,0.100000886,47.9,0.294103179,0.004242115,,
48,0.004261184,9.53474E-05,16.66666667,,48,0.1000009,48,0.294527393,0.004261184,,
48.1,0.004282884,0.000108497,16.66666667,,48.1,0.100000908,48.1,0.294953514,0.004282884,,
48.2,0.004312413,0.000147646,16.66666667,,48.2,0.100000917,48.2,0.295381805,0.004312413,,
48.3,0.004329873,8.72976E-05,16.66666667,,48.3,0.10000093,48.3,0.295813049,0.004329873,,
48.4,0.004362162,0.000161445,16.66666667,,48.4,0.100000937,48.4,0.296246039,0.004362162,,
48.5,0.004381532,9.68472E-05,16.66666667,,48.5,0.100000951,48.5,0.296682258,0.004381532,,
48.6,0.004404442,0.000114547,16.66666667,,48.6,0.10000096,48.6,0.297120414,0.004404442,,
48.7,0.004432621,0.000140896,16.66666667,,48.7,0.10000097,48.7,0.297560861,0.004432621,,
48.8,0.004448591,7.98476E-05,16.66666667,,48.8,0.100000982,48.8,0.298004126,0.004448591,,
48.9,0.00448043,0.000159195,16.66666667,,48.9,0.10000099,48.9,0.298448988,0.00448043,,
49,0.00450121,0.000103897,16.66666667,,49,0.100001004,49,0.298897034,0.00450121,,
49.1,0.004523219,0.000110047,16.66666667,,49.1,0.100001013,49.1,0.299347158,0.004523219,,
49.2,0.004551559,0.000141696,16.66666667,,49.2,0.100001023,49.2,0.299799483,0.004551559,,
49.3,0.004567458,7.94975E-05,16.66666667,,49.3,0.100001036,49.3,0.300254642,0.004567458,,
49.4,0.004598548,0.000155445,16.66666667,,49.4,0.100001043,49.4,0.300711391,0.004598548,,
49.5,0.004619777,0.000106147,16.66666667,,49.5,0.100001057,49.5,0.301171249,0.004619777,,
49.6,0.004640917,0.000105697,16.66666667,,49.6,0.100001067,49.6,0.30163323,0.004640917,,
49.7,0.004669496,0.000142895,16.66666667,,49.7,0.100001077,49.7,0.302097325,0.004669496,,
49.8,0.004686146,8.32473E-05,16.66666667,,49.8,0.10000109,49.8,0.302564278,0.004686146,,
49.9,0.004717055,0.000154545,16.66666667,,49.9,0.100001098,49.9,0.303032896,0.004717055,,
50,0.004737945,0.000104446,16.66666667,,50,0.100001113,50,0.303504605,0.004737945,,
50.1,0.004758774,0.000104146,16.66666667,,50.1,0.100001122,50.1,0.303978403,0.004758774,,
50.2,0.00478687,0.000140472,16.66666667,,50.2,0.100001132,50.2,0.304454284,0.00478687,,
50.3,0.004799977,6.54619E-05,16.66666667,,50.3,0.100010406,50.30000926,0.304933019,0.004799977,,
50.4,0.004811893,5.9396E-05,16.66666667,,50.4,0.100203374,50.40021148,0.305413991,0.004811893,,
50.5,0.00484135,0.000146801,16.66666667,,50.5,0.100427803,50.50063812,0.305897237,0.00484135,,
50.6,0.004877295,0.000179518,16.66666667,,50.6,0.100232345,50.60086929,0.306382495,0.004877295,,
50.7,0.00490559,0.000141474,16.66666667,,50.7,0.099997829,50.70086593,0.306870212,0.00490559,,
50.8,0.004921431,7.91977E-05,16.66666667,,50.8,0.100005283,50.80087001,0.307360795,0.004921431,,
50.9,0.004950887,0.000147273,16.66666667,,50.9,0.100008711,50.90087751,0.307852979,0.004950887,,
51,0.00497315,0.00011131,16.66666667,,51,0.100000066,51.00087635,0.308348066,0.00497315,,
51.1,0.004993782,0.000103147,16.66666667,,51.1,0.100011467,51.10088658,0.308845436,0.004993782,,
51.2,0.005023148,0.000146819,16.66666667,,51.2,0.100013987,51.20089932,0.309344882,0.005023148,,
51.3,0.005038393,7.6229E-05,16.66666667,,51.3,0.099995692,51.30089375,0.309847173,0.005038393,,
